latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-27.56357,-56.14477,327,0.66,0.73,2021-07-01,1824,1,VIIRS,n,2.0NRT,293,7.2,D
-29.62129,-60.0753,355.3,0.35,0.57,2021-07-01,1824,1,VIIRS,n,2.0NRT,295,6.8,D
-29.10715,-60.57957,339,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,292,5.9,D
-29.11142,-60.57464,333.6,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.9,4.6,D
-29.50772,-57.06542,333.4,0.52,0.67,2021-07-01,1824,1,VIIRS,n,2.0NRT,289.5,6.3,D
-29.50942,-57.06678,349.8,0.53,0.67,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.3,6.1,D
-29.28828,-60.86219,355.7,0.32,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.4,4.2,D
-29.59649,-61.44754,343.8,0.59,0.53,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.4,7,D
-28.64962,-58.94117,347.8,0.43,0.62,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.6,4.2,D
-28.51942,-56.91049,348.6,0.57,0.69,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.1,6.5,D
-29.5989,-61.44927,343.2,0.59,0.53,2021-07-01,1824,1,VIIRS,n,2.0NRT,292,10.9,D
-29.62068,-60.07176,342.8,0.35,0.57,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.9,7.3,D
-23.81285,-63.98495,355,0.55,0.51,2021-07-01,1824,1,VIIRS,n,2.0NRT,301.7,15.6,D
-30.34789,-60.21085,367,0.33,0.55,2021-07-01,1824,1,VIIRS,h,2.0NRT,291.1,4.7,D
-28.06459,-55.80563,354.4,0.67,0.74,2021-07-01,1824,1,VIIRS,n,2.0NRT,320.8,167.2,D
-29.62151,-60.07533,354,0.35,0.57,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.9,7.3,D
-29.22546,-66.39963,327.3,0.49,0.4,2021-07-01,1824,1,VIIRS,l,2.0NRT,298,1.9,D
-26.33112,-58.81057,328.4,0.49,0.65,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.6,2.1,D
-32.75065,-68.64731,333.6,0.39,0.36,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.9,3.2,D
-31.9884,-62.1396,342.7,0.48,0.48,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.7,9.8,D
-29.22303,-57.56071,325,0.5,0.66,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.8,2.2,D
-27.54783,-55.95354,344.2,0.68,0.74,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.8,12.5,D
-28.58949,-61.00895,339,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.9,2.6,D
-23.40262,-61.63841,336,0.39,0.59,2021-07-01,1824,1,VIIRS,n,2.0NRT,299.2,3,D
-27.3714,-65.57178,330.7,0.57,0.43,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.7,4.2,D
-28.58296,-61.00373,333,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.1,2.8,D
-25.33119,-57.76962,328.4,0.6,0.71,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.4,4.4,D
-25.33039,-57.76874,328.7,0.6,0.71,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.5,3.5,D
-27.42478,-62.5042,342.9,0.57,0.52,2021-07-01,1824,1,VIIRS,n,2.0NRT,299,8.2,D
-27.42425,-62.50107,338.7,0.57,0.52,2021-07-01,1824,1,VIIRS,n,2.0NRT,297.3,4.7,D
-25.20257,-58.18439,325.3,0.57,0.69,2021-07-01,1824,1,VIIRS,n,2.0NRT,293,3.1,D
-29.29057,-58.76392,342.1,0.43,0.62,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.3,3.5,D
-27.84901,-64.04047,351.4,0.45,0.47,2021-07-01,1824,1,VIIRS,n,2.0NRT,299.8,8.8,D
-31.45895,-64.88035,326.6,0.53,0.42,2021-07-01,1824,1,VIIRS,n,2.0NRT,289.9,0.4,D
-28.98918,-60.63886,345,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.5,3,D
-28.98331,-60.63693,325.7,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.2,2,D
-28.94349,-60.63562,328.6,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.4,3.2,D
-27.25888,-65.42149,346.3,0.39,0.44,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.4,4.7,D
-26.72172,-58.41331,351.1,0.51,0.66,2021-07-01,1824,1,VIIRS,n,2.0NRT,296,21.6,D
-27.19838,-65.50111,341.7,0.39,0.44,2021-07-01,1824,1,VIIRS,n,2.0NRT,293,3.5,D
-28.27859,-60.92609,350.9,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,296.6,18.8,D
-27.69617,-63.89336,332.5,0.46,0.47,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.2,2,D
-23.36587,-61.70376,367,0.39,0.59,2021-07-01,1824,1,VIIRS,h,2.0NRT,300.3,5.5,D
-33.14726,-60.09571,328.1,0.58,0.52,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.4,8.9,D
-27.52412,-64.23521,325.2,0.45,0.47,2021-07-01,1824,1,VIIRS,l,2.0NRT,296.1,2.3,D
-28.34308,-60.93948,342.2,0.33,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.2,10.3,D
-26.25953,-59.37302,340.4,0.46,0.64,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.1,3.8,D
-25.84398,-62.30585,336.9,0.63,0.54,2021-07-01,1824,1,VIIRS,n,2.0NRT,296.9,3.6,D
-26.26391,-59.37206,331.3,0.46,0.64,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.2,2,D
-30.72249,-64.12457,348.1,0.4,0.44,2021-07-01,1824,1,VIIRS,n,2.0NRT,310.4,25.5,D
-26.93993,-65.27793,334.1,0.4,0.44,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.4,2.2,D
-25.8489,-62.30453,334.2,0.63,0.54,2021-07-01,1824,1,VIIRS,n,2.0NRT,299.1,3.8,D
-29.9923,-61.24149,329,0.59,0.53,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.9,3.6,D
-27.5368,-65.31635,348,0.39,0.44,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.4,5.5,D
-29.35757,-57.35605,327.7,0.51,0.66,2021-07-01,1824,1,VIIRS,n,2.0NRT,289.7,2.7,D
-29.09796,-62.68365,326.4,0.51,0.49,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.7,3.6,D
-27.61504,-57.10896,367,0.58,0.7,2021-07-01,1824,1,VIIRS,h,2.0NRT,292.4,12.3,D
-28.35669,-60.92833,338.3,0.33,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,292,4.7,D
-28.35592,-60.92494,345.4,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.7,5.6,D
-27.54972,-55.96053,355.6,0.68,0.74,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.6,12.5,D
-29.49037,-61.23991,329.7,0.61,0.53,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.6,4.1,D
-29.84271,-62.55024,329,0.5,0.49,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.7,2.5,D
-27.73807,-63.91832,328.3,0.46,0.47,2021-07-01,1824,1,VIIRS,n,2.0NRT,296.2,2.6,D
-25.89279,-62.62797,339.1,0.6,0.53,2021-07-01,1824,1,VIIRS,n,2.0NRT,298,9.3,D
-27.66833,-57.50542,327.8,0.55,0.68,2021-07-01,1824,1,VIIRS,n,2.0NRT,292,3,D
-25.89571,-62.63095,340,0.6,0.53,2021-07-01,1824,1,VIIRS,n,2.0NRT,300.2,11.2,D
-28.20788,-56.67322,326.6,0.59,0.7,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.8,4,D
-26.2306,-64.72458,343.5,0.44,0.46,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.9,9.8,D
-24.45958,-65.1556,332.2,0.45,0.47,2021-07-01,1824,1,VIIRS,n,2.0NRT,299,4.1,D
-30.72184,-64.11958,338.5,0.4,0.44,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.9,9,D
-30.67097,-60.08724,346.7,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.8,4.3,D
-30.68184,-60.08757,352.2,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.7,4.5,D
-30.68022,-60.08069,334.5,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,289.7,4.2,D
-30.73553,-60.20248,340.9,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.2,4.7,D
-30.73396,-60.19571,348.2,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.7,9.6,D
-30.73239,-60.18896,343.7,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.5,32,D
-30.73817,-60.19078,207.9,0.33,0.55,2021-07-01,1824,1,VIIRS,l,2.0NRT,308.6,32,D
-28.1102,-61.11622,329.8,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.1,8.4,D
-28.11446,-61.11146,367,0.33,0.55,2021-07-01,1824,1,VIIRS,h,2.0NRT,301.4,18.5,D
-30.73896,-60.19417,340.6,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.6,9.6,D
-30.73738,-60.18739,367,0.33,0.55,2021-07-01,1824,1,VIIRS,h,2.0NRT,299.8,32,D
-23.40901,-61.58677,367,0.39,0.59,2021-07-01,1824,1,VIIRS,h,2.0NRT,301.5,8.8,D
-30.73606,-60.19069,207.9,0.33,0.55,2021-07-01,1824,1,VIIRS,l,2.0NRT,312.7,46.9,D
-30.73687,-60.19407,367,0.33,0.55,2021-07-01,1824,1,VIIRS,h,2.0NRT,293.5,21.8,D
-33.81847,-59.18791,325.2,0.63,0.54,2021-07-01,1824,1,VIIRS,n,2.0NRT,289.3,5.2,D
-23.40814,-61.58297,330.1,0.39,0.59,2021-07-01,1824,1,VIIRS,n,2.0NRT,296.4,6.9,D
-29.48068,-61.24272,349.6,0.61,0.53,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.5,10.2,D
-28.74821,-60.48108,330.1,0.35,0.57,2021-07-01,1824,1,VIIRS,n,2.0NRT,292,4,D
-24.46207,-65.07935,355.2,0.46,0.47,2021-07-01,1824,1,VIIRS,n,2.0NRT,298.2,12.4,D
-30.73525,-60.18731,367,0.33,0.55,2021-07-01,1824,1,VIIRS,h,2.0NRT,297.6,46.9,D
-28.74571,-60.47047,333.2,0.35,0.57,2021-07-01,1824,1,VIIRS,n,2.0NRT,293,4.3,D
-26.27264,-64.72062,339.6,0.44,0.46,2021-07-01,1824,1,VIIRS,n,2.0NRT,297.3,5.3,D
-28.27782,-60.92268,367,0.34,0.56,2021-07-01,1824,1,VIIRS,h,2.0NRT,303.6,18.8,D
-26.13902,-59.18396,350.8,0.48,0.64,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.5,8.7,D
-28.36706,-60.99727,355.2,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.3,11.8,D
-28.25959,-60.90547,356.3,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.6,4.7,D
-26.67896,-58.70537,330.6,0.49,0.65,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.3,3.3,D
-28.34891,-60.94141,343.6,0.33,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.3,10.3,D
-30.19302,-68.75097,338,0.4,0.37,2021-07-01,1824,1,VIIRS,n,2.0NRT,300.3,5,D
-27.9664,-61.72524,336,0.61,0.54,2021-07-01,1824,1,VIIRS,n,2.0NRT,297.2,6.1,D
-29.04335,-60.73211,325.2,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.5,1.9,D
-29.42708,-60.8485,336.1,0.32,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,290,8.7,D
-29.42784,-60.85177,353,0.32,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,297.8,8.7,D
-29.41717,-60.85142,367,0.32,0.55,2021-07-01,1824,1,VIIRS,h,2.0NRT,293.7,7.6,D
-28.36553,-60.99055,334.2,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.5,9.3,D
-30.71847,-64.12563,355.8,0.4,0.44,2021-07-01,1824,1,VIIRS,n,2.0NRT,299.8,25.5,D
-28.36329,-60.93365,347.7,0.33,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.3,7.3,D
-28.3663,-60.99392,367,0.33,0.55,2021-07-01,1824,1,VIIRS,h,2.0NRT,299.7,9.3,D
-27.94727,-60.74817,353.6,0.35,0.57,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.7,5.2,D
-27.94212,-60.74965,347.8,0.35,0.57,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.1,3.4,D
-27.9252,-60.72433,341.7,0.35,0.57,2021-07-01,1824,1,VIIRS,n,2.0NRT,296.5,4.6,D
-31.51431,-61.02592,339.1,0.56,0.52,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.7,7.3,D
-28.11971,-64.38594,339.3,0.43,0.46,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.4,3.9,D
-27.81234,-64.42503,346.1,0.43,0.46,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.7,6.8,D
-27.82038,-64.42366,333.9,0.43,0.46,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.9,4.3,D
-28.76064,-62.84635,334,0.51,0.49,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.7,2.1,D
-30.11381,-57.49038,367,0.48,0.65,2021-07-01,1824,1,VIIRS,h,2.0NRT,293.2,8.8,D
-29.31716,-67.44891,330.9,0.44,0.38,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.9,3.1,D
-28.3721,-60.99582,367,0.33,0.55,2021-07-01,1824,1,VIIRS,h,2.0NRT,299.1,11.8,D
-28.39269,-60.96837,333.3,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.5,3.3,D
-28.21782,-60.9436,334.5,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.9,2.1,D
-28.21704,-60.9402,329.9,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.1,2.1,D
-22.41638,-63.58617,334.7,0.62,0.54,2021-07-01,1824,1,VIIRS,n,2.0NRT,296.9,3.9,D
-28.18816,-62.13903,330.2,0.57,0.52,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.8,3.9,D
-25.18073,-59.87902,347.8,0.45,0.63,2021-07-01,1824,1,VIIRS,n,2.0NRT,296.4,4.6,D
-28.06634,-55.81205,284.6,0.67,0.74,2021-07-01,1824,1,VIIRS,l,2.0NRT,303.9,167.2,D
-25.18094,-59.87722,341.1,0.45,0.63,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.2,5.7,D
-31.66029,-68.42343,330.4,0.4,0.37,2021-07-01,1824,1,VIIRS,n,2.0NRT,296.4,12.6,D
-28.36252,-60.93026,341.6,0.33,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.9,5.5,D
-27.77968,-55.67523,367,0.69,0.74,2021-07-01,1824,1,VIIRS,h,2.0NRT,293.9,14.1,D
-28.3602,-60.92007,346.8,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.8,4.8,D
-28.35942,-60.91669,340.6,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.8,3.1,D
-28.36757,-60.9288,349.4,0.33,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.1,5.5,D
-28.36525,-60.91861,325.8,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.1,4.8,D
-28.07972,-60.98492,338.2,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.4,2,D
-27.994,-64.43575,327.3,0.43,0.46,2021-07-01,1824,1,VIIRS,n,2.0NRT,294,3.4,D
-24.7937,-59.51094,339.1,0.49,0.65,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.1,3.6,D
-27.84577,-64.03824,367,0.45,0.47,2021-07-01,1824,1,VIIRS,h,2.0NRT,302.3,18.4,D
-27.98892,-62.92022,326.6,0.52,0.5,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.8,2.6,D
-27.79707,-55.68512,327.9,0.69,0.74,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.8,8.5,D
-28.3781,-60.90402,351.9,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.2,5.5,D
-26.3191,-60.12226,330.7,0.41,0.61,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.8,1.5,D
-26.32104,-60.1207,332.8,0.41,0.61,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.6,2.1,D
-28.38624,-60.91616,342.9,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,293,4.4,D
-28.34623,-55.87339,342.6,0.65,0.73,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.2,7,D
-31.39015,-64.34232,327.3,0.56,0.43,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.5,2.8,D
-26.30858,-58.4649,330.7,0.52,0.67,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.2,2.6,D
-27.851,-64.04171,336,0.45,0.47,2021-07-01,1824,1,VIIRS,n,2.0NRT,295,4.6,D
-28.36448,-60.91523,335.7,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.1,3.1,D
-28.3734,-60.93073,354.5,0.33,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,298.8,10.6,D
-28.37263,-60.92734,338.2,0.33,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.4,7.3,D
-28.38363,-60.96553,325.9,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.2,2.5,D
-38.05966,-70.83741,339.1,0.42,0.38,2021-07-01,1824,1,VIIRS,n,2.0NRT,288.6,8.9,D
-27.32969,-65.76121,336.8,0.56,0.43,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.1,4.9,D
-25.31393,-60.45919,337.5,0.42,0.61,2021-07-01,1824,1,VIIRS,n,2.0NRT,296.2,5.1,D
-29.25624,-63.85303,335.9,0.44,0.46,2021-07-01,1824,1,VIIRS,n,2.0NRT,297.3,3.1,D
-29.15011,-63.45497,329.8,0.46,0.47,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.9,2.5,D
-29.14954,-63.45509,329.5,0.46,0.47,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.2,3.1,D
-30.21403,-62.69172,367,0.48,0.48,2021-07-01,1824,1,VIIRS,h,2.0NRT,294.2,13.1,D
-28.36954,-60.91376,327.1,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.3,2.7,D
-29.13365,-60.73897,345.1,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.1,3.4,D
-28.36876,-60.91036,325.1,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.4,2.7,D
-32.77853,-68.39106,328.8,0.39,0.36,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.6,1.8,D
-25.55685,-63.92649,327.9,0.51,0.49,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.3,4,D
-28.19336,-61.22295,335.3,0.32,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.7,2.7,D
-28.04547,-62.80743,332.8,0.53,0.5,2021-07-01,1824,1,VIIRS,n,2.0NRT,299,5.5,D
-29.03385,-57.18682,334,0.53,0.67,2021-07-01,1824,1,VIIRS,n,2.0NRT,289.8,7,D
-28.36799,-60.90696,342.3,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,296,3.8,D
-27.79811,-55.68816,331.6,0.69,0.74,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.9,5.6,D
-28.36721,-60.90356,343,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.3,3.8,D
-28.64444,-61.48095,340.3,0.61,0.54,2021-07-01,1824,1,VIIRS,n,2.0NRT,296.5,6.2,D
-28.4164,-62.59656,354.1,0.53,0.5,2021-07-01,1824,1,VIIRS,n,2.0NRT,299.8,18.5,D
-29.17724,-59.63167,335.9,0.38,0.59,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.3,4.5,D
-28.37536,-60.91569,332.4,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.9,4.5,D
-28.37682,-60.91345,367,0.33,0.56,2021-07-01,1824,1,VIIRS,h,2.0NRT,294.9,4.6,D
-28.38267,-60.91538,352.8,0.33,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.2,2.7,D
-26.96189,-61.8839,341.9,0.63,0.54,2021-07-01,1824,1,VIIRS,n,2.0NRT,301,17.3,D
-26.96296,-61.88898,339.1,0.63,0.54,2021-07-01,1824,1,VIIRS,n,2.0NRT,300.8,10.4,D
-26.96155,-61.88273,339.9,0.63,0.54,2021-07-01,1824,1,VIIRS,n,2.0NRT,300,10.8,D
-28.38188,-60.912,325.1,0.33,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.7,2.7,D
-29.23037,-60.70507,340.1,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,291,2.6,D
-29.23133,-60.75495,336.2,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,291,2.8,D
-29.22289,-60.76457,331,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,291,2.1,D
-28.20437,-56.68425,328,0.59,0.7,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.2,9.8,D
-28.37227,-60.90208,340.6,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,296.1,3.8,D
-25.31702,-60.46174,335.3,0.42,0.61,2021-07-01,1824,1,VIIRS,n,2.0NRT,297.9,3.6,D
-29.30149,-61.8675,338.7,0.56,0.52,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.8,13.4,D
-26.13317,-59.18566,367,0.48,0.64,2021-07-01,1824,1,VIIRS,h,2.0NRT,294.8,8.7,D
-28.19803,-56.68635,355.3,0.59,0.7,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.5,9.8,D
-28.3715,-60.89869,334.5,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.3,4.5,D
-28.3298,-60.88166,338.3,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.8,4,D
-28.31905,-61.06805,339.5,0.33,0.55,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.2,2.5,D
-28.37424,-60.887,329.8,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.6,4.4,D
-28.37494,-60.92845,344,0.33,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.1,3,D
-26.8265,-63.19395,326.9,0.53,0.5,2021-07-01,1824,1,VIIRS,n,2.0NRT,296.6,3.4,D
-24.21241,-64.70101,349.6,0.49,0.48,2021-07-01,1824,1,VIIRS,n,2.0NRT,300.6,29.2,D
-24.21337,-64.70576,330.8,0.49,0.48,2021-07-01,1824,1,VIIRS,n,2.0NRT,297.2,18.5,D
-24.20799,-64.70205,337.2,0.49,0.48,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.7,4.3,D
-24.15154,-64.67535,367,0.49,0.48,2021-07-01,1824,1,VIIRS,h,2.0NRT,327.1,61.5,D
-28.38029,-60.90522,341,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.5,3.8,D
-24.15056,-64.6706,339.5,0.49,0.49,2021-07-01,1824,1,VIIRS,n,2.0NRT,293,61.5,D
-24.1471,-64.67638,347.1,0.49,0.48,2021-07-01,1824,1,VIIRS,n,2.0NRT,311.5,57.3,D
-28.90436,-56.75079,325.2,0.57,0.69,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.2,2.9,D
-26.83453,-63.18628,328.6,0.53,0.5,2021-07-01,1824,1,VIIRS,n,2.0NRT,295.8,3.6,D
-27.34453,-57.73526,334.3,0.54,0.68,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.7,5.3,D
-29.65228,-62.55091,331.7,0.51,0.49,2021-07-01,1824,1,VIIRS,n,2.0NRT,294.6,4.8,D
-28.63815,-61.47611,329.6,0.61,0.54,2021-07-01,1824,1,VIIRS,n,2.0NRT,295,3.7,D
-28.37256,-60.91829,334.6,0.33,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,293.4,4.6,D
-29.08961,-58.93986,327.2,0.42,0.61,2021-07-01,1824,1,VIIRS,n,2.0NRT,289.7,2.3,D
-28.26067,-60.32825,329.6,0.36,0.58,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.4,1.7,D
-25.651,-57.92492,367,0.58,0.7,2021-07-01,1824,1,VIIRS,h,2.0NRT,295.3,19.7,D
-27.21985,-61.26381,367,0.34,0.56,2021-07-01,1824,1,VIIRS,h,2.0NRT,298.5,5.9,D
-27.80403,-60.29155,329.1,0.38,0.58,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.1,1.8,D
-27.80048,-60.29154,328.1,0.38,0.58,2021-07-01,1824,1,VIIRS,n,2.0NRT,292,1.9,D
-25.65171,-57.92421,367,0.58,0.7,2021-07-01,1824,1,VIIRS,h,2.0NRT,295,18.3,D
-29.46084,-57.18147,331.2,0.52,0.67,2021-07-01,1824,1,VIIRS,n,2.0NRT,290,9.2,D
-29.45622,-57.18874,351.9,0.52,0.67,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.8,8,D
-29.46272,-57.1848,331.4,0.52,0.67,2021-07-01,1824,1,VIIRS,n,2.0NRT,291.3,5.4,D
-29.4567,-57.18681,339.3,0.52,0.67,2021-07-01,1824,1,VIIRS,n,2.0NRT,290,5.4,D
-28.41066,-62.5924,336.5,0.53,0.5,2021-07-01,1824,1,VIIRS,n,2.0NRT,296.4,9.7,D
-28.41525,-62.59114,340.6,0.53,0.5,2021-07-01,1824,1,VIIRS,n,2.0NRT,299.9,9.7,D
-25.64955,-57.91916,330.9,0.58,0.7,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.6,12.1,D
-25.65585,-57.91727,367,0.58,0.7,2021-07-01,1824,1,VIIRS,h,2.0NRT,294.5,12.1,D
-28.37632,-60.88824,341.7,0.34,0.56,2021-07-01,1824,1,VIIRS,n,2.0NRT,295,3.9,D
-29.16524,-57.41441,326.2,0.51,0.66,2021-07-01,1824,1,VIIRS,n,2.0NRT,290.6,2.6,D
-29.17495,-57.47617,329.4,0.51,0.66,2021-07-01,1824,1,VIIRS,n,2.0NRT,288.5,2.4,D
-24.15331,-64.67343,348.3,0.49,0.49,2021-07-01,1824,1,VIIRS,n,2.0NRT,308,56.4,D
-24.14888,-64.67445,343.6,0.49,0.49,2021-07-01,1824,1,VIIRS,n,2.0NRT,309.8,73.1,D
-28.83585,-57.76851,332.8,0.5,0.66,2021-07-01,1824,1,VIIRS,n,2.0NRT,291,2.7,D
-28.25372,-60.36957,325.9,0.36,0.58,2021-07-01,1824,1,VIIRS,n,2.0NRT,292.8,2.2,D
-25.65022,-57.91849,367,0.58,0.7,2021-07-01,1824,1,VIIRS,h,2.0NRT,294.2,7.9,D
-23.36049,-61.70514,347.1,0.39,0.59,2021-07-01,1824,1,VIIRS,n,2.0NRT,305.7,11.3,D
